# 41556,0.30586246,0.35192886,0.7659334,0.84421384
04224	0.313526	0.7914771	Dixfield, ME
04225	0.31564146	0.79294765	Dryden, ME
04226	0.31029588	0.7906213	East Andover, ME
04227	0.31455883	0.7922195	East Dixfield, ME
04228	0.31738743	0.7860637	East Livermore, ME
04230	0.3169628	0.78350425	East Poland, ME
04231	0.30937004	0.78597474	Stoneham, ME
04234	0.31610352	0.7933451	East Wilton, ME
04236	0.3186574	0.7862835	Greene, ME
04237	0.31005284	0.78944385	Hanover, ME
04238	0.3156511	0.78610265	Hebron, ME
04239	0.3161429	0.79197586	Jay, ME
04240	0.3187512	0.7844312	Lewiston, ME
04241	0.31738743	0.7860637	Lewiston, ME
04243	0.31738743	0.7860637	Lewiston, ME
04250	0.31982127	0.78376055	Lisbon, ME
04252	0.32022366	0.78386307	Lisbon Falls, ME
04253	0.3175209	0.78792536	Livermore, ME
04254	0.31778783	0.7869961	Livermore Falls, ME
04255	0.3108022	0.7879658	Locke Mills, ME
04256	0.3175388	0.7839726	Mechanic Falls, ME
04257	0.3123308	0.79144394	Mexico, ME
04258	0.31641874	0.78487027	Minot, ME
04259	0.32110006	0.7898692	Monmouth, ME
04260	0.31773773	0.78198886	New Gloucester, ME
04261	0.30586246	0.79184675	Newry, ME
04262	0.31164324	0.8001976	North Jay, ME
04263	0.3181911	0.78801525	Leeds, ME
04265	0.31930766	0.7885324	North Monmouth, ME
04266	0.31643757	0.7887244	North Turner, ME
04267	0.31061	0.79089797	North Waterford, ME
04268	0.31156623	0.7859771	Norway, ME
04270	0.31375647	0.7866472	Oxford, ME
04271	0.31396192	0.7863356	Paris, ME
04274	0.3162765	0.7830379	Poland, ME
04275	0.31061	0.79089797	Roxbury, ME
04276	0.31108624	0.79025567	Rumford, ME
04278	0.31260395	0.7880124	Rumford Center, ME
04280	0.31907082	0.78525496	Sabattus, ME
04281	0.3122373	0.7874768	South Paris, ME
04282	0.31689036	0.7871696	Turner, ME
04283	0.31738743	0.7860637	Turner Center, ME
04284	0.31860116	0.7893611	Wayne, ME
04285	0.31164324	0.8001976	Weld, ME
04286	0.30898422	0.7874801	West Bethel, ME
04287	0.3213389	0.78463125	Bowdoin, ME
04288	0.31738743	0.7860637	West Minot, ME
04289	0.31307065	0.7874764	West Paris, ME
04290	0.31371325	0.79013526	Peru, ME
04291	0.31554693	0.782717	West Poland, ME
04292	0.31395984	0.78733003	Sumner, ME
04294	0.31533372	0.7931558	Wilton, ME
04330	0.32188365	0.7901355	Augusta, ME
04332	0.32220665	0.7913623	Augusta, ME
04333	0.32220665	0.7913623	Augusta, ME
04336	0.3218842	0.78948176	Augusta, ME
04338	0.32220665	0.7913623	Augusta, ME
04341	0.32535562	0.7894323	Coopers Mills, ME
04342	0.3239758	0.78573847	Dresden, ME
04343	0.32220665	0.7913623	East Winthrop, ME
04344	0.32241634	0.7885573	Farmingdale, ME
04345	0.3222278	0.7892326	Gardiner, ME
04346	0.32322738	0.78902996	Randolph, ME
04347	0.32247674	0.78843844	Hallowell, ME
04348	0.32599238	0.78891623	Jefferson, ME
04349	0.32220665	0.7913623	Kents Hill, ME
04350	0.32100073	0.7863662	Litchfield, ME
04351	0.3210961	0.7900288	Manchester, ME
04352	0.31917194	0.7913693	Mount Vernon, ME
04353	0.32540497	0.7881652	Whitefield, ME
04354	0.32630235	0.7921947	Palermo, ME
04355	0.31993046	0.79018843	Readfield, ME
04357	0.32275918	0.785951	Richmond, ME
04358	0.32437158	0.79127777	South China, ME
04359	0.32300475	0.7873893	South Gardiner, ME
04360	0.32220665	0.7913623	Vienna, ME
04363	0.32220665	0.7913623	Windsor, ME
04364	0.3201771	0.78913105	Winthrop, ME
04401	0.32944742	0.80523825	Bangor, ME
04402	0.3299107	0.81371534	Bangor, ME
04406	0.32466248	0.8060709	Abbot, ME
04408	0.33730468	0.7999095	Aurora, ME
04410	0.32857013	0.8049289	Bradford, ME
04411	0.3331668	0.8036603	Bradley, ME
04412	0.3316879	0.80177724	Brewer, ME
04413	0.34606066	0.80917084	Brookton, ME
04414	0.3264533	0.8088826	Brownville, ME
04415	0.32591575	0.8094733	Brownville Junction, ME
04416	0.33297452	0.79786885	Bucksport, ME
04417	0.33137575	0.80136096	Burlington, ME
04418	0.33302426	0.8060694	Cardville, ME
04419	0.32996342	0.800769	Carmel, ME
