# 41556,0.30586246,0.35192886,0.7659334,0.84421384,School
04330	0.32188365	0.7901355	Augusta	8
04332	0.32220665	0.7913623	Augusta	8
04333	0.32220665	0.7913623	Augusta	8
04336	0.3218842	0.78948176	Augusta	8
04338	0.32220665	0.7913623	Augusta	8
04341	0.32535562	0.7894323	Coopers Mills	0
04342	0.3239758	0.78573847	Dresden	1
04343	0.32220665	0.7913623	East Winthrop	0
04344	0.32241634	0.7885573	Farmingdale	2
04345	0.3222278	0.7892326	Gardiner	6
04346	0.32322738	0.78902996	Randolph	1
04347	0.32247674	0.78843844	Hallowell	1
04348	0.32599238	0.78891623	Jefferson	2
04349	0.32220665	0.7913623	Kents Hill	1
04350	0.32100073	0.7863662	Litchfield	2
04351	0.3210961	0.7900288	Manchester	1
04352	0.31917194	0.7913693	Mount Vernon	1
04353	0.32540497	0.7881652	Whitefield	1
04354	0.32630235	0.7921947	Palermo	1
04355	0.31993046	0.79018843	Readfield	3
04357	0.32275918	0.785951	Richmond	3
04358	0.32437158	0.79127777	South China	0
04359	0.32300475	0.7873893	South Gardiner	0
04360	0.32220665	0.7913623	Vienna	0
04363	0.32220665	0.7913623	Windsor	1
04364	0.3201771	0.78913105	Winthrop	3
04401	0.32944742	0.80523825	Bangor	20
04402	0.3299107	0.81371534	Bangor	20
04406	0.32466248	0.8060709	Abbot	0
04408	0.33730468	0.7999095	Aurora	1
04410	0.32857013	0.8049289	Bradford	1
04411	0.3331668	0.8036603	Bradley	1
04412	0.3316879	0.80177724	Brewer	3
04413	0.34606066	0.80917084	Brookton	0
04414	0.3264533	0.8088826	Brownville	1
04415	0.32591575	0.8094733	Brownville Junction	0
04416	0.33297452	0.79786885	Bucksport	4
04417	0.33137575	0.80136096	Burlington	1
04418	0.33302426	0.8060694	Cardville	0
04419	0.32996342	0.800769	Carmel	2
04420	0.33360547	0.7946348	Castine	1
04421	0.33365387	0.7946979	Castine	1
04422	0.3275094	0.80476725	Charleston	1
04423	0.33368814	0.8060852	Costigan	0
04424	0.33835492	0.8187845	Danforth	1
04426	0.3250261	0.80594873	Dover Foxcroft	3
04427	0.32996547	0.80407226	Corinth	3
04428	0.3343473	0.8017626	Eddington	1
04429	0.33098835	0.8026408	Holden	3
04430	0.33083853	0.8087741	East Millinocket	2
04431	0.33445972	0.79759073	East Orland	0
04434	0.3299107	0.81371534	Etna	1
04435	0.32690933	0.802755	Exeter	0
04438	0.33190298	0.79814076	Frankfort	0
04441	0.3208784	0.8160281	Greenville	3
04442	0.3208784	0.8160281	Greenville Junction	0
04443	0.32138118	0.80752254	Guilford	2
04444	0.3311491	0.8016255	Hampden	5
04448	0.33104336	0.8090576	Howland	2
04449	0.32965362	0.8042846	Hudson	1
04450	0.32912096	0.8025409	Kenduskeag	1
04451	0.3299107	0.81371534	Kingman	1
04453	0.3267703	0.79946005	Lagrange	0
04454	0.34606066	0.80917084	Lambert Lake	0
04455	0.3299107	0.81371534	Lee	1
04456	0.32881147	0.8015828	Levant	1
04457	0.33248377	0.8116919	Lincoln	4
04459	0.3299107	0.81371534	Mattawamkeag	0
04460	0.33063716	0.8157277	Medway	1
04461	0.33282664	0.80609775	Milford	1
04462	0.33013153	0.80843925	Millinocket	2
04463	0.32740378	0.80796874	Milo	2
04464	0.3208784	0.8160281	Monson	0
04467	0.3299107	0.81371534	Olamon	0
04468	0.33139375	0.80542696	Alton	5
04469	0.33263913	0.8051052	Orono	3
04471	0.32221612	0.8295487	Orient	0
04472	0.33567607	0.7951808	Orland	0
04473	0.3310016	0.80582476	Orono	3
04474	0.33166665	0.80190444	Orrington	1
04475	0.33262426	0.80579114	Passadumkeag	0
04476	0.33441207	0.7952548	Penobscot	1
04478	0.31447148	0.80503094	Rockwood	0
04479	0.3208784	0.8160281	Sangerville	1
04481	0.3208784	0.8160281	Sebec	0
04485	0.3208784	0.8160281	Shirley Mills	0
04487	0.3299107	0.81371534	Springfield	1
04488	0.32714736	0.80152583	Stetson	2
04489	0.33240682	0.8035705	Stillwater	0
04490	0.34606066	0.80917084	Topsfield	1
04491	0.34606066	0.80917084	Vanceboro	1
04492	0.34606066	0.80917084	Waite	0
04493	0.3299107	0.81371534	West Enfield	1
04495	0.3299107	0.81371534	Winn	1
04496	0.33099827	0.79825306	Winterport	2
04497	0.32221612	0.8295487	Wytopitlock	0
04530	0.32391515	0.7819059	Bath	8
04535	0.32636908	0.7851721	Alna	0
04536	0.32683164	0.78552985	Bayville	0
04537	0.32618895	0.7830428	Boothbay	0
04538	0.32721898	0.78445315	Boothbay Harbor	2
04539	0.32636794	0.78371453	Bristol	1
04541	0.32802278	0.7833735	Chamberlain	0
04543	0.32819068	0.78528416	Damariscotta	1
04544	0.32687443	0.78199697	East Boothbay	0
04547	0.33039492	0.786356	Friendship	1
04548	0.3251931	0.78112924	Georgetown	1
04549	0.32683164	0.78552985	Isle Of Springs	0
04551	0.32788303	0.785632	Bremen	0
04552	0.32683164	0.78552985	Newagen	0
04553	0.32721472	0.78509283	Newcastle	1
04555	0.32641616	0.7863865	Nobleboro	3
04556	0.32649177	0.7838005	Edgecomb	3
04558	0.3276002	0.7834792	Pemaquid	0
04562	0.32447731	0.7806394	Phippsburg	1
04563	0.33004063	0.78648305	Cushing	1
04564	0.32792434	0.78422296	Round Pond	0
04565	0.32391924	0.78018486	Sebasco Estates	0
04567	0.32335958	0.78234935	Small Point	0
04568	0.32644472	0.78280556	South Bristol	1
04570	0.32683164	0.78552985	Squirrel Island	0
04571	0.3256094	0.78265417	Trevett	0
04572	0.3280411	0.7861906	Waldoboro	4
04573	0.32644337	0.7837516	Walpole	0
04575	0.32597712	0.7822473	West Boothbay Harbor	0
04576	0.32716775	0.7840638	Southport	0
04574	0.32777733	0.78837085	Washington	1
04578	0.32621446	0.7843255	Wiscasset	4
04579	0.3243261	0.7833115	Woolwich	1
04605	0.33854464	0.79728687	Ellsworth	7
04606	0.34606066	0.80917084	Addison	1
04607	0.3416801	0.7983314	Gouldsboro	1
04609	0.33973032	0.79552984	Bar Harbor	2
04611	0.34606066	0.80917084	Beals	1
04612	0.3397599	0.7933011	Bernard	0
04613	0.33730468	0.7999095	Birch Harbor	0
04614	0.3362589	0.7933003	Blue Hill	3
04615	0.33730468	0.7999095	Blue Hill Falls	0
04616	0.33712694	0.7928494	Brooklin	1
04617	0.33436576	0.7934834	Brooksville	1
04619	0.34635392	0.8126509	Calais	3
04622	0.34305593	0.8009387	Cherryfield	1
04623	0.34426805	0.8030524	Columbia Falls	0
04624	0.33730468	0.7999095	Corea	0
04625	0.33730468	0.7999095	Cranberry Isles	1
04626	0.34606066	0.80917084	Cutler	1
04627	0.3356242	0.79158986	Deer Isle	2
04628	0.34606066	0.80917084	Dennysville	1
04629	0.33730468	0.7999095	East Blue Hill	0
04630	0.3479781	0.80435634	East Machias	2
04631	0.35010743	0.8110405	Eastport	3
04634	0.33941424	0.7996886	Franklin	1
04635	0.33730468	0.7999095	Frenchboro	1
04637	0.34387895	0.8118377	Grand Lake Stream	0
04640	0.33730468	0.7999095	Hancock	1
04642	0.33730468	0.7999095	Harborside	0
04643	0.34606066	0.80917084	Harrington	2
04644	0.33730468	0.7999095	Hulls Cove	0
04645	0.33128765	0.78701174	Isle Au Haut	1
04646	0.33730468	0.7999095	Islesford	0
04648	0.34606066	0.80917084	Jonesboro	1
04649	0.34606066	0.80917084	Jonesport	2
04650	0.33730468	0.7999095	Little Deer Isle	0
04652	0.35192886	0.8091943	Lubec	1
04653	0.33730468	0.7999095	Bass Harbor	0
04654	0.34814084	0.8035492	Machias	5
04655	0.34606066	0.80917084	Machiasport	0
04656	0.33730468	0.7999095	Manset	0
04657	0.34606066	0.80917084	Meddybemps	0
04658	0.34606066	0.80917084	Milbridge	1
04660	0.3398308	0.79505503	Mount Desert	1
04662	0.3403198	0.79445946	Northeast Harbor	0
04664	0.33730468	0.7999095	Sullivan	2
04665	0.33730468	0.7999095	Otter Creek	0
04666	0.35043076	0.80919695	Pembroke	2
04667	0.35069537	0.8108047	Perry	1
04668	0.34405816	0.81232417	Princeton	1
04669	0.33730468	0.7999095	Prospect Harbor	0
04671	0.34606066	0.80917084	Robbinston	1
04672	0.34011272	0.79658043	Salsbury Cove	0
04673	0.33543092	0.7933605	Sargentville	0
04674	0.33730468	0.7999095	Seal Cove	0
04675	0.34075463	0.79468095	Seal Harbor	0
04676	0.33482888	0.7947428	Sedgwick	1
04677	0.34044	0.79809797	Sorrento	0
04679	0.34011006	0.79616606	Southwest Harbor	0
04680	0.34606066	0.80917084	Steuben	1
04681	0.33730468	0.7999095	Stonington	0
04683	0.33730468	0.7999095	Sunset	0
04684	0.33730468	0.7999095	Surry	1
04685	0.339394	0.7927027	Swans Island	1
04686	0.34606066	0.80917084	Wesley	1
04690	0.33730468	0.7999095	West Tremont	1
04691	0.34606066	0.80917084	Whiting	1
04693	0.3423509	0.7967738	Winter Harbor	0
